random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
10,0.07425055238330565,0.9224825001310878,0.688191602040464,0.18326264640606493,0.38629230009907845,0.5301010044554173,0.22709017539819576,-0.2955054948781701,-0.3799381849400081,-0.03300296032371719,-0.04278633587688385,0.10559099092774582,0.0625027591092483,-0.04012476516119001,0.3805623141888661,0.5785879301007008,0.2848874521427529,-0.12939945645390094,-0.6655341594715249,0.0027532182239889957,-0.08295429849633029,0.23896591225575337,0.155793504301716,0.09211704804161536
11,0.08217083420370877,0.9189686372298213,0.6854528656376729,0.2286944528396866,0.3591623193459226,0.5358855313702384,0.23149391989773083,-0.2831845671508284,-0.3341454627269176,-0.042009234944248686,-0.03379976342477975,0.11522450215186153,0.030365036987176186,-0.004054519330787931,0.41339597616445944,0.5786304720796678,0.3002538316065545,-0.123446373410935,-0.6690409362564511,-0.0010816461426568225,-0.08267078930937655,0.22925301409415033,0.16226124283250443,0.11440051160491349
12,0.08749534161927128,0.9190795730737213,0.6837341321829625,0.21713683852911791,0.3892330600315982,0.5577681488350661,0.23194407323236477,-0.2876963587958241,-0.3274534253093617,-0.04238601565294031,-0.04803544767692314,0.08017406321246079,0.024596321008977018,1.8896648892430257e-05,0.3991077288860556,0.6074872894958134,0.2639733790359722,-0.10719167091228932,-0.5612446274798082,0.002530035721985402,-0.08584356222673684,0.2628443382438773,0.163161229854206,0.09727787932219345
13,0.08372729985641718,0.9184013254362294,0.6822517834682325,0.192161663820416,0.38044089659558333,0.5612050436301596,0.21653585353467875,-0.25928936733354524,-0.392392628968409,0.0009686772632495622,-0.023792851546645455,0.05709900454240446,0.03506721012944891,0.008735757151717372,0.4249155437446571,0.5884026292654064,0.2737107689926558,-0.12751702189934733,-0.6241918224695973,0.015206813421287713,-0.07565597962771542,0.23656410240196768,0.15922983271979885,0.11086917161658894
14,0.07596036277176449,0.9225532719850681,0.6855482978307773,0.2365349422215739,0.38919606453834976,0.5393303362225568,0.22207565852931943,-0.312003788809198,-0.3550506500338033,-0.05080447616974171,-0.07813939925318891,0.08999917428268722,0.03846048870534702,-0.06758361557582981,0.35284700059013774,0.5814413102244187,0.2508775123312267,-0.09701616442539085,-0.6563058554402668,0.015519637397856445,-0.057226258540116204,0.24333238103146793,0.19078768707444127,0.11889563330520692
15,0.07535187208886722,0.9213869548080347,0.6866207772815015,0.17146524725993306,0.3584698156489774,0.5220768861978635,0.2346604579625825,-0.2980831147149132,-0.41900460894990554,0.008602938821885009,-0.04332707021906734,0.13893625125152242,0.04229632681543427,-0.03237430299187083,0.42017786056144124,0.6105911717177193,0.26911689400933125,-0.08306343426126683,-0.6838464363679362,-0.018412773310933384,-0.06744381630372809,0.21586625861288722,0.17809126110564222,0.05759350102061378
16,0.08322158097908487,0.9191403698937441,0.6835284326725986,0.2136229457883948,0.3377546981820695,0.5375367050466053,0.23291916402222235,-0.2815622279706236,-0.3956438403711364,-0.04593056861861622,-0.07134799098712108,0.09804604955207696,0.0809386949030183,-0.035996871031935385,0.4230327330212228,0.5940687494499739,0.2832621010173234,-0.1473737327040987,-0.5733936681232152,0.027271660992855606,-0.045355724884225124,0.225279584401457,0.18198923930258215,0.10853549957195197
17,0.0865819707341784,0.91837064001705,0.683697712819333,0.23370767466635767,0.3823606982459187,0.5248557681058589,0.2400441245625804,-0.3113842936915836,-0.3461255632590179,-0.04175905011921888,-0.08542451101202087,0.13873589742751613,0.03362096256584579,-0.03804477789457672,0.42761112023946757,0.5933602160731981,0.2776629801196657,-0.10794999694531837,-0.5727789659292208,0.04068669854979057,-0.05837472158480517,0.22237723858696468,0.17904059550843165,0.08599929120191296
18,0.07438299120023449,0.922726260065691,0.6883816205742591,0.20399144447662754,0.35786799900306876,0.5380037208595919,0.2252043737103031,-0.26072890232443124,-0.4377305993431828,-0.03819824631904911,-0.061157652952823716,0.08142423724500658,0.033015627552107296,-0.033127296679810625,0.40164633179708886,0.6000198615961345,0.2640192107658428,-0.13759315953087015,-0.6228840823784694,0.027328913329304427,-0.07439758217009262,0.2262787940199521,0.18484654070081707,0.08421328184780941
19,0.07221372876756162,0.9225357294952843,0.6871100616811214,0.2284884189319022,0.3894119419773444,0.5334479667710392,0.22478379849640395,-0.3240073958451335,-0.4130041765796564,-0.04625299963911389,-0.07501126061855268,0.08936898031513829,0.06994478574909024,-0.02796851854520388,0.42498477535368995,0.6001780790779806,0.2653710167432397,-0.11344324172397036,-0.7225302772503444,0.01763903678258838,-0.06677652303855797,0.22513553485181514,0.1511150585295884,0.08561330377950627
