SITE_ID,gee_temp_media_C,gee_humedad_rel_pct,gee_ndvi_verano,cds_precip_mm_mes,dem_elevacion_m,dem_pendiente_deg,dem_orientacion_deg
IL_049,19.89926475346158,60.25087264028672,0.10997471213340759,,193.27,5.0112,135.735
IL_050,20.55296232692723,64.06970327792355,0.2709994912147522,,58.5,4.8698,239.405
IL_051,20.55296232692723,64.06970327792355,0.35011717677116394,,52.63,2.2003,295.5501
IT_001,16.678918052231325,72.68008740805539,0.23742243647575378,,40.15,2.3345,341.2045
IT_002,,,-0.038908831775188446,,0.0,0.0,0.0
NL_001,10.968210318533863,77.55073361553553,0.7972238659858704,,62.67,4.8767,333.038
NL_002,10.968210318533863,77.55073361553553,0.7657082080841064,,44.91,7.561,182.813
NL_003,10.99221071997465,77.2911459164641,0.5071613192558289,,34.04,0.2596,214.1578
NL_004,10.968210318533863,77.55073361553553,0.847767174243927,,59.26,1.7608,275.3722
NL_005,10.99221071997465,77.2911459164641,0.7839252352714539,,28.46,1.6539,97.091
NL_006,10.968210318533863,77.55073361553553,0.5882161855697632,,31.35,0.3239,214.0157
NL_007,11.039518138224707,77.77053972689393,0.4238910377025604,,32.81,3.3255,207.1226
NL_008,11.039518138224707,77.77053972689393,0.6076789498329163,,32.04,3.8611,218.1631
NL_009,10.968210318533863,77.55073361553553,0.8396406173706055,,33.21,1.8771,242.8278
NL_010,10.968210318533863,77.55073361553553,0.6946506500244141,,28.66,3.4192,0.4765
NL_011,10.99221071997465,77.2911459164641,0.7999563813209534,,51.84,11.7224,295.6046
NL_012,11.02997815665924,77.14895715124199,0.4529493749141693,,63.4,5.055,184.3421
NL_013,11.02997815665924,77.14895715124199,0.42340734601020813,,82.76,1.7307,321.4232
NL_014,11.126203214423242,76.97655030247134,0.6784299612045288,,8.06,0.5136,100.8208
NL_015,11.227023189665374,76.94859015919909,0.6025727987289429,,10.71,0.3911,275.8823
NL_016,11.227023189665374,76.94859015919909,0.5343835353851318,,10.07,0.266,86.3308
NL_017,11.066073120491353,78.09416236999289,0.7402106523513794,,31.17,2.3473,248.4366
NL_018,11.066073120491353,78.09416236999289,0.6929892301559448,,73.35,8.8402,351.7475
NL_019,11.023847823823075,77.94081074184922,0.7034140229225159,,17.53,5.5725,280.8655
NL_020,11.058519506868208,77.55525701973676,0.817419171333313,,10.34,1.2943,255.2663
NL_021,11.058519506868208,77.55525701973676,0.6209041476249695,,10.55,0.5397,231.2193
