latitude,longitude,outlier_flag,sob4es_total_plant_cover_z,sob4es_clay_content_z,sob4es_silt_content_z,sob4es_sand_content_z,sob4es_aggregate_stability_z,sob4es_bulk_density_z,sob4es_soil_moisture_z,sob4es_as_z,sob4es_cu_z,sob4es_k_z,sob4es_mo_z,sob4es_ni_z,sob4es_p_z,sob4es_pb_z,sob4es_zn_z,sob4es_soil_p_h_z,sob4es_plot_total_c_z,sob4es_plot_total_organic_c_z,sob4es_plot_total_n_z,sob4es_macrofauna_shannon_z,sob4es_earthworm_shannon_z,sob4es_oribatid_shannon_z,sob4es_mesostigmatid_shannon_z,sob4es_collembola_shannon_z,sob4es_oomycete_shannon_z,sob4es_cercozoan_shannon_z,sob4es_n_e_m_a_t_o_d_e_shannon_z,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_z,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_z,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_z,sob4es_ew_species_richness_z,sob4es_ew_species_richness_calc_z,sob4es_nuid_earthworm_spp_richness_z,sob4es_orib_total_abundance_z,sob4es_orib_species_richness_z,sob4es_meso_total_abundance_z,sob4es_meso_species_richness_z,sob4es_coll_total_abundance_z,sob4es_coll_species_richness_z,sob4es_bac_asv_richness_z,sob4es_bac_total_reads_z,sob4es_fun_asv_richness_z,sob4es_fun_total_reads_z,sob4es_euk_asv_richness_z,sob4es_euk_total_reads_z,sob4es_oomy_asv_richness_z,sob4es_oomy_total_reads_z,sob4es_cerc_asv_richness_z,sob4es_cerc_total_reads_z,eu_clay_content_z,eu_sand_content_z,eu_silt_content_z,eu_water_holding_capacity_z,eu_c_n_ratio_z,eu_p_z,eu_p_h_z,eu_organic_carbon_lucas_z,eu_organic_carbon_octop_z,eu_zn_z,eu_soil_texture_class_enc,eu_env_zone_enc,eu_soil_type_wrb_enc,sob4es_clay_content_was_missing,sob4es_silt_content_was_missing,sob4es_sand_content_was_missing,sob4es_aggregate_stability_was_missing,sob4es_b_a_c_t_e_r_i_a_s_h_a_n_n_o_n_was_missing,sob4es_f_u_n_g_i_s_h_a_n_n_o_n_was_missing,sob4es_e_u_k_a_r_y_o_t_e_s_s_h_a_n_n_o_n_was_missing,sob4es_ew_species_richness_was_missing,sob4es_ew_species_richness_calc_was_missing,sob4es_nuid_earthworm_spp_richness_was_missing,sob4es_orib_total_abundance_was_missing,sob4es_orib_species_richness_was_missing,sob4es_coll_total_abundance_was_missing,sob4es_coll_species_richness_was_missing,sob4es_bac_asv_richness_was_missing,sob4es_bac_total_reads_was_missing,sob4es_fun_asv_richness_was_missing,sob4es_fun_total_reads_was_missing,sob4es_euk_asv_richness_was_missing,sob4es_euk_total_reads_was_missing,sob4es_oomy_asv_richness_was_missing,sob4es_oomy_total_reads_was_missing,sob4es_cerc_asv_richness_was_missing,sob4es_cerc_total_reads_was_missing,eu_clay_content_was_missing,eu_sand_content_was_missing,eu_silt_content_was_missing,eu_soil_texture_class_was_missing,eu_water_holding_capacity_was_missing,eu_c_n_ratio_was_missing,eu_p_was_missing,eu_p_h_was_missing,eu_organic_carbon_lucas_was_missing,eu_organic_carbon_octop_was_missing,eu_zn_was_missing,eu_env_zone_was_missing,eu_soil_type_wrb_was_missing
44.469,26.066,True,-0.4989190731216809,0.430791513696289,0.7418586715243909,-0.8580026952869771,-0.32789163750257183,-0.11794123051150016,-0.25507789014696614,-0.2762102776092358,2.142030677117051,1.6175935986471381,0.04353791796358179,0.20492517695321247,0.3923009231200301,-0.20871317489301497,0.2144743703081187,0.5356850596629584,-0.2573912634113993,-0.34767047312627847,-0.4523903176331253,-1.2084718855625265,0.41110556984965413,-0.13321752444169904,-0.7149552231343153,0.2281390813615703,0.7194604566990678,0.3185457322821202,1.1606655530172891,0.0005153729660433893,-1.2690508686038833,0.44328974490296186,-0.20992696848644016,-0.5728214366169448,-0.15918965136196916,-0.4066099284731928,-0.5515455309859825,-0.3796110552760798,-0.23223551411061963,-0.3282945138603831,-0.24237068768035852,-0.6757130959400024,-0.6540079808350175,-2.283701392140152,-0.07915989425846343,-0.048351007221046516,-0.5442681689475076,1.0919017607203545,-0.04574272802473338,0.18637865573119192,-0.8359130700318503,-0.8324088560001952,1.0311412294109046,-1.0257771622112206,-0.02193017189708416,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.17918478165718335,-0.22864631358174511,0.6890831061481437,5,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
44.431,26.089,True,-3.2034332362713087,-0.0621922655703286,1.0376920699663432,-0.7452959253889424,-0.2607225763684911,0.0018285880239403216,-0.2492977783535742,-0.21055392526189612,0.1082607190200832,1.8864599847088273,-0.021601153411503808,0.023509038959387163,1.9211461892819701,0.1060613087425433,0.30388231341225475,0.9159910538762748,-0.414472185730834,-0.3936120049054901,-0.3741255888059754,-1.2084718855625265,-1.1998396121339083,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,0.7440428900212857,0.10437424635876776,-0.939414232248345,-0.11422436390311684,-2.238931157450171,-1.1189843764055782,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.4940184396955724,-1.0452770650132663,-0.3796110552760798,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,-0.6168696807773635,-0.6024895877905141,1.583346173400541,0.054205259951904755,-0.9224407541181003,-0.338066068286987,0.2242023918696067,-0.3888308702771975,0.9362755692711007,0.6415495430703106,0.8337389429780253,-0.25499408830348097,-0.1348997335509427,0.7899476043807478,-0.1035954108760529,-0.8716234080750951,1.078164955370967,-0.43892495337910015,-0.17827361859689253,0.4852258803342797,3,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.456,26.082,True,-0.6920986562037972,0.2548276502875398,1.0915357426928793,-0.9689989071258513,-0.4362288328801214,1.4851317252705207,-0.24062761066348634,-0.14489757291455643,-0.02380226527192769,-0.1492426526153911,0.2259273178138214,0.3460266176150766,-0.40205993318865413,-0.14390666355628237,0.2144743703081187,0.5439525812762919,-0.5136729971903091,-0.6064312981362088,-0.6345078364368416,-1.2084718855625265,-1.1998396121339083,0.7943782821881294,-0.7149552231343153,-1.0535879090813047,0.6588411297072984,0.18342073585217433,-0.6771264208366329,-0.891314561976543,-1.2998802338082804,-0.5701888525672234,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.3483375876582731,-0.057813996958698426,-0.3796110552760798,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,-1.4774546275309586,-1.5823020162537331,-0.994685536959921,1.624024262636447,0.38270695015284306,0.025802147589871396,1.2382606904060227,-0.13164913231196917,1.4268623351383307,2.8706408085217285,-0.3510156880647927,0.3859396077306738,-0.357860826555776,1.1966440863610164,-0.47242232091214115,-0.8224305167607082,1.0003988540578042,-0.25896653691319477,-0.22864631358174511,1.0113997931519405,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.484,26.084,True,-3.2034332362713087,0.07640994982720666,0.9828512921893152,-0.7945219850914567,-0.27310397012592535,0.1768767843449641,-0.23773755476679043,-0.21055392526189612,0.055435525303278846,1.0713253856964042,-0.16490711043669212,0.22508252561919306,0.7994607590169435,-0.167051846176544,0.2144743703081187,0.8167807945162798,-0.345895998313543,-0.49179780946456875,-0.4919241788399749,-1.2084718855625265,-1.1998396121339083,1.269537536485018,-0.7149552231343153,-1.0535879090813047,0.730286335808134,0.30459680687344715,-0.5758343380402623,-0.2544409699792794,-0.8925001017043674,0.3258208427240047,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,0.6131560357879025,0.9296490710958696,-0.5554179105937436,-0.7893398091962072,-0.4875467233672091,-1.1705526037298035,-0.2417429091155399,-0.48958245537055106,0.29433031822030997,0.10823049603249371,0.6221835931383373,-0.36036228660040853,1.300985945985595,-0.08894547208457369,0.2074038028397875,0.004006671762944314,0.35800643997871917,-0.1940142403819633,0.07022830949106469,1.0235589242455028,-0.3341888469968563,-0.6225627350060002,1.0106332050440432,-0.5328162612119245,-1.2865759800252738,0.619294559372754,3,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.398,26.158,True,-0.11255990695744836,-0.485122954815919,1.0652275094376056,-0.508478665198468,-0.3464637281387232,-0.2561371749754667,-0.25218783425027025,-0.2565133719050339,0.29314889702889846,0.5293248931593486,-0.13885148188665794,0.3057119202831154,0.30847389808243025,0.2565049957742439,1.7120574173023972,1.2218893535695945,-0.6654467219912105,-0.670368936322447,-0.854002400905967,-1.2084718855625265,-1.1998396121339083,0.7943782821881294,-0.7149552231343153,-1.0535879090813047,0.8734988340195582,0.08248854822091661,0.4388094285326754,-1.0571329427387512,1.7508988405100399,1.3697853311698875,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.3483375876582731,-0.057813996958698426,-0.20380419995841595,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,-0.03579095604630345,-0.45936956599164835,0.29433031822030997,0.14959839108848755,0.29889012510792007,-1.0115787038022808,-0.2566912342404463,-0.4120574640178995,1.6511305709633501,1.819109059742046,2.0941942823724586,-0.6527169715108007,-0.32405511779846025,1.8430660376217125,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.14269285114684613,-0.2732709343920575,0.8185621987357296,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
44.393,26.133,False,0.27379925920678416,-0.5283421493373661,1.5941533885290506,-0.8102021006337634,-0.2885807123227181,0.011041650988203793,-0.20594693990313492,-0.23025083096609808,0.4780370750377137,1.8352473397446958,-0.151879296161675,0.16461047962125128,1.3662911187949998,0.06208546176404623,1.197961744453615,0.9821312267829385,-0.44504008681970464,-0.47432410538944264,-0.5290159130269149,-1.2084718855625265,0.2643996104711634,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,0.9247982101624977,0.19392899371539818,0.40572446290336855,0.5225934151320405,-0.6729289701267588,1.198985122607787,-0.20992696848644016,-0.5728214366169448,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.4875467233672091,-1.1705526037298035,0.5526431955800865,1.3973388749229896,1.583346173400541,-1.2173944395677863,0.2749424608093707,0.6339428777100313,1.84460482767522,-0.12761807058837624,0.676965421598422,-0.101958558220835,0.7599503174414165,-0.28159627002456356,-0.048977544999951425,1.2467570833866901,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.25588823364391133,-0.17827361859689253,1.0270128642634158,5,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
44.397,26.022,True,-0.6920986562037972,-0.3224573051060763,1.612484781380393,-0.9530336985736845,-0.32170094062385474,0.3334988547374615,-0.30131878449410143,-0.15146320814929037,-0.05021486213032987,0.14949777634204126,0.08262136078863312,0.3661839662810572,-0.09469417471745478,-0.3012939053740615,0.4826981996205268,1.1392141374362652,-0.5491871848690124,-0.5021497897391316,-0.6826276341710753,-1.2084718855625265,-1.1998396121339083,1.3489215204803668,0.20617527019286536,-1.0535879090813047,0.7159691037121035,-0.1103122668456745,0.4463526360762799,-0.4043016437258066,-0.5857145254719435,0.7650861470364666,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.20265673562097375,0.43591753706858555,0.32361636599457555,0.32486878097496785,-0.4875467233672091,-1.1705526037298035,-1.117038709659795,-1.4071635539178629,0.29433031822030997,0.7855525986657061,-0.2519061537587166,-0.25676829266798074,0.8932717847183761,-0.06231487066617094,-0.45839252226573896,2.6392051033655703,-0.46230790593493476,-0.13512946757828026,0.4933494829939922,-0.3020162862046743,-0.8087153454123045,-0.6152828243075311,0.8917534624995685,-0.4784954929706887,-0.3065200133391933,1.2965279389875437,7,7,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.457,26.111,True,-0.30573949003956463,0.3137197395255557,0.8421827796815269,-0.8498300290043204,-0.2916760607620767,0.44405561030863544,-0.21461710759322278,-0.7620672849795495,0.16108591273688758,0.546395774814059,-0.20399055326174353,0.08398108495732894,0.9471559936070004,0.32594054363502883,0.6838660716048329,0.725838056769617,-0.3908544307738682,-0.44083821079503294,-0.4229646737160381,-1.2084718855625265,-1.1998396121339083,-0.13321752444169904,-0.7149552231343153,0.6907964435491247,0.056618096031683954,0.152504764174453,0.28647895159937203,-0.07641507752799981,-1.0035282934387586,1.3088069693331668,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,-0.4066099284731928,-0.5515455309859825,-0.20380419995841595,-0.23223551411061963,-0.08941619960014412,0.22172027034436392,-0.6683576690446725,-0.5799803833528455,-0.994685536959921,-0.4650544376912417,1.1610060398556992,-0.007869692312030467,-1.1766616494075042,-0.4237667385483361,0.14432836151400077,0.9314213705465996,-0.6468241225339603,0.27718471828577707,-0.010244829234092992,0.5728222941099173,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.7481121680091938,-0.2732709343920575,0.025597117791567734,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
44.464,26.134,True,-0.4989190731216809,-0.3800037417674172,1.005324506019621,-0.5344696445973823,-0.312414895305779,0.03868083988099728,-0.29553867270070955,-0.28934154807870377,1.085526802780964,1.4170107392042905,-0.08674022478658941,0.18476782828723187,2.519982505572001,0.5296181506933312,1.309721673333785,1.056538921302936,-0.44457778323766883,-0.5510445577155829,-0.6793200511177734,-1.2084718855625265,-1.1998396121339083,0.10897884473202338,1.3073476911524553,-1.0535879090813047,0.6847993542945718,0.21042146459870248,1.2268636829241513,1.3455274356799092,-0.6802726955255667,1.3882565845972115,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,0.7879730582326617,0.43591753706858555,-0.027997344640752115,0.8819730760605554,-0.4875467233672091,-1.1705526037298035,4.281844631512332,3.7369720655912437,-0.994685536959921,0.10884792730198616,1.8554883045136326,0.35326837438359265,0.5900997160837774,-0.31579826946276957,-0.36027516909229296,1.698176539572729,0.11823575399531981,0.23643937731840206,-0.42613089884472194,0.7611748911439199,-0.45949578296848054,-0.6687687545909362,1.0120466001064452,-0.1922038087563225,-0.17827361859689253,-0.3017414217049735,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.483,26.156,True,-3.3193409861205785,0.17068478622838507,0.9700423273099253,-0.8575275402705436,-0.2650560641835931,0.06632002877379076,-0.28397844911392567,-0.3090384537829056,-0.031726044329448366,0.4781122481952169,-0.1258236676116408,-0.0571203557045352,-0.4379858010619111,0.1639242652931974,-0.17668538077247645,-0.5638953149103253,-0.2705432681548856,-0.3609497012155302,-0.42450064053931363,-1.2084718855625265,-1.1998396121339083,0.820223231355501,1.198941395902077,-1.0535879090813047,0.48067486012272737,0.44984529596562406,0.3077916105764679,1.1877754760412156,1.312790876308806,-1.7175573323388216,-0.20992696848644016,-0.14295368013990536,-0.15918965136196916,0.0012964572312453076,-0.057813996958698426,0.14780951067691173,0.8819730760605554,-0.4875467233672091,-1.1705526037298035,1.5860806743739335,1.5471394360068318,-0.3501776093698055,-0.06356975470377918,-0.6470426146847821,-0.5857133502682044,-0.22010150181902924,-0.2691403296398496,0.39312593563238174,1.6382277655849111,-0.02807929746907432,-0.5751647914886245,0.8828388685062458,0.5338137204703227,-1.2546083909096695,-0.33701154490935287,1.556503022776249,-0.3400953938879816,-0.22864631358174511,0.7349982369716977,3,7,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.169,26.129,True,0.4669788422889004,-1.174017918039646,-0.6873763677723008,0.9908254736559122,-0.27310397012592535,-0.4403984342607563,0.028147587729237245,-0.5519669574680625,-0.5652605008691723,-0.9003614454226501,-0.6339084243373084,-0.46026732902414697,-0.3501670129272828,-0.5929232063893581,-1.0394720317273893,1.1144115725962662,-0.5491523320577945,-0.5972930006631826,-0.7112860124267231,-1.2084718855625265,-0.753768074604909,1.0643738220328702,0.5609758562232795,0.6907964435491247,0.002436629363110508,0.16211196114975357,0.8291724773525752,0.3812904263394777,0.9423219350255556,0.24910872404043266,-0.20992696848644016,-1.0026891930939843,-0.15918965136196916,2.215645408198195,0.9296490710958696,-0.20380419995841595,0.32486878097496785,-0.08941619960014412,0.22172027034436392,0.17751642391826286,1.5770514001927176,-0.994685536959921,4.70654987557748,1.1610060398556992,0.16056534467473538,0.5900997160837774,0.15282865218158834,-1.2783732595009663,-0.24804886402116183,-0.26377679715467145,0.9320179645283393,-1.2315978026287742,-0.062071798880904056,-0.6624454567226757,-1.124906894378774,0.7581900768426794,-0.6872496230557709,-0.22543392262366696,0.6936754949720749,7,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.68,25.313,True,-0.30573949003956463,-1.2509575830118924,-0.09701347749288511,0.6712362096027155,-0.2607225763684911,1.853654243841102,-0.1481458219692158,-0.440351158477585,-0.18227784642234077,-0.7552589513576113,0.19987168926378726,0.04366638762536775,-0.36214230221836846,-0.47951181155007605,-0.5164355645681935,1.329367134542923,-0.8211141231106762,-0.8537875478247207,-0.8017165841205698,-1.2084718855625265,-0.753768074604909,-0.9819421003211934,-0.7149552231343153,-1.0535879090813047,1.267318990014274,0.7514522259692717,0.5905546748961978,0.2284433715240083,0.008699777075614043,0.07382195812314842,-0.20992696848644016,-1.0026891930939843,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.4875467233672091,-1.1705526037298035,0.04695759652615762,-0.42759186560905743,0.29433031822030997,1.9058816371597482,-0.1291743742286508,-0.19427821140859527,0.15102292702677253,-0.4347081917980883,-1.888102525650238,-2.0901401422816317,0.4779936857369127,-0.4389568648111991,0.3629302273324293,-0.33879337886552746,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.7745993070823919,-0.1735877950721751,-0.33663902291065667,7,7,7,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
44.67,26.036,False,0.27379925920678416,-0.4461781861262632,0.0945073925899655,0.06949989679128554,-0.2607225763684911,0.2505812880590811,0.022367475935845395,-0.453482428947053,-0.0739861993028918,0.47384452778153935,-0.16490711043669212,-0.11759240170247696,1.6057969046167135,-0.30823746016014003,0.4826981996205268,0.7175705351562842,0.2500972508226206,0.1647271320013068,0.20423863769196188,-1.2084718855625265,0.9236489413863131,-0.9819421003211934,-0.7149552231343153,0.2281390813615703,1.125492777467876,0.3881618939809305,0.2906976467652859,0.17951873298370663,0.371055655157502,-0.9853486741959162,0.6410744449032111,1.146649589291213,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,-0.5554179105937436,-0.7893398091962072,-0.4079206186137961,-0.24237068768035852,-0.3447188856501581,-0.5088416677236364,-0.994685536959921,-0.5150663705201298,0.38270695015284306,0.373137793424805,1.1964438533529747,-0.1897604062384309,0.18637865573119192,-0.9999959693530893,-0.1187349678941521,-0.019873039919685625,0.10619680713678081,-0.3170442613957756,-0.6852673064764939,-0.9113626901191275,1.1162322092238413,-0.5253767734678496,-0.2633596893568201,0.7120422478947573,5,7,7,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.255,26.589,True,-0.30573949003956463,-0.3850697279384293,1.0071653153436053,-0.5325690245316482,-0.41982348615152104,0.9968393881645045,-0.18282649272956725,-0.39439171183444727,0.08184812216168103,5.221124416623686,0.004454475138530455,-0.016805658372574018,7.304453868987079,-0.2712051679677214,0.7509220289329349,1.3459021777695894,-0.1765596887655717,-0.2660569900512418,-0.4540770084524671,-1.2084718855625265,-0.753768074604909,1.7335782833550932,1.226920133680045,0.2281390813615703,1.072690853870263,0.34775986310803286,0.809587059546402,0.5825520949905281,0.14702815759601362,1.7688653780575494,-0.20992696848644016,-1.0026891930939843,-0.15918965136196916,0.32179433171330385,1.4233806051231535,0.32361636599457555,0.8819730760605554,-0.3282945138603831,-0.24237068768035852,0.6997517334866838,-0.05974090966512659,0.29433031822030997,0.395644751981227,2.166807940394775,0.7762139850432924,2.0118721758874125,0.11086721919218774,-0.47941766937433455,-0.6889470185291782,0.36020443541229874,-0.40756401694524824,0.3892708079576944,0.2926510756483426,-0.5322117423761246,-0.8104649628195043,1.2637826810994528,-0.6717293598708509,-1.2865759800252738,1.0113997931519405,7,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.355,25.876,True,-1.6579965716143785,-0.8985549199908616,1.1011232912552968,-0.2825424548843215,-0.3093195468664205,1.098183080771412,-0.09901487172538466,-0.33530099472184155,-0.15058273019225818,-0.3156837487488179,-0.1258236676116408,0.003351690293406572,-0.3302081974421399,-0.3198100514702708,-0.009045487452221387,1.0730739645296015,-0.44634807102298485,-0.5384551174622544,-0.6738970851864471,-1.2084718855625265,-0.394367021143124,0.9751264438228743,-0.7149552231343153,0.2281390813615703,0.08734969532372679,0.4579714722820978,-0.015396439468518071,0.9014605140358533,1.0393183390232401,-1.8168812378236021,-0.6354276751812659,-0.5728214366169448,-0.15918965136196916,-0.0861120539911343,0.6827833040822275,-0.5554179105937436,-0.7893398091962072,-0.4079206186137961,-0.24237068768035852,0.7585951486493229,0.9878398722655116,0.29433031822030997,0.7321447938546096,0.16717797146589827,2.769526237254077,-1.093027975301408,-0.3687779378299908,1.1955857169437794,0.23392972525141512,-0.3470450793862426,0.7084241293754213,-0.8441965883856843,-0.0355597690285965,-0.7215339669072088,-0.7870265348099956,0.8107717300647217,-0.2780143411483019,-0.2732709343920575,0.5017556777273895,7,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.604,25.873,True,0.27379925920678416,-0.5444899802574673,0.7232204771190501,-0.26097041713823893,-0.22884048744309796,0.14002453248790467,0.03392769952262914,-0.4140886175386492,0.03430544781655709,0.4653090869541843,-0.20399055326174353,0.023509038959387163,4.73134740959008,0.2472469227261393,0.885033943589139,0.9325260971029411,0.36914994824186753,0.2849314624060556,0.6203260423286696,-1.2084718855625265,1.0811983537360337,-0.9819421003211934,1.836906935580875,-1.0535879090813047,0.26109566189801603,0.049404102885246284,-0.014888800499169878,0.7565213590706138,2.60977363428315,0.7668456171511205,0.6410744449032111,-0.14295368013990536,-0.15918965136196916,-0.31920141725081325,-0.3046797639723404,0.14780951067691173,1.4390773711461429,-0.4875467233672091,-1.1705526037298035,0.692396306591354,0.6964239153478884,0.29433031822030997,-0.269946156531629,0.5742882645412384,-0.1389168530113242,0.1301145085002485,-0.20363237737612844,-1.1171804650017336,-0.2975683028265042,-0.6487546513243584,0.06005727284377691,0.31673967688602456,-0.4106650884371376,-0.21190070626291932,-0.16921162995835082,0.13615358110642176,-0.6195246575417755,-0.1294654188644318,1.003596235117561,5,7,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
59.792,17.679,True,-0.8852782392859134,-1.816527445385043,-1.758880795108073,2.0402528429510194,-0.2607225763684911,0.6191038066296598,-0.22906738707670254,-0.7620672849795495,-0.7369423804487866,-1.0539993803150438,-0.6339084243373084,-0.6618408156839529,-0.7453515595331105,-0.37304397149687263,-1.1869951378492138,-1.4485201275369528,-0.46917998774720354,-0.5615078942676962,-0.7210881208950067,-1.2084718855625265,0.47745843804385635,0.2713078649416755,0.5531756885642957,0.014353557288550745,0.5206798573420877,0.3671019229495108,-0.3316167110666972,0.6487753485378553,0.9482994529190799,-0.9596256762971647,0.6410744449032111,0.2869140763371341,-0.15918965136196916,-0.3483375876582731,-0.7984112979996244,-0.3796110552760798,-0.23223551411061963,-0.4875467233672091,-1.1705526037298035,1.096944785834497,2.1996054395062026,-0.994685536959921,-1.5224054866970542,-1.5690276901789348,-0.04776020534896826,-0.36646043150469754,-0.32810900399640885,0.49474747999059365,0.07561878624108818,-2.004553469591236,2.1866112402000804,-2.028617767501346,-1.4205990040121101,4.6224514083474695,-1.2718937554771603,-2.402834061535042,-2.301616017024288,-0.26803210397473576,-1.7154358097497373,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.773,17.578,True,0.4669788422889004,1.7299003424252108,-0.6774053172673865,-0.7586002658490814,-0.27929466700464245,0.24136822509481512,0.02525753183254137,-0.446916793712319,-0.3169820904001919,-0.39677043660869243,-0.1909627389867264,-0.11759240170247696,-0.6495492452044249,-0.1763099192246487,0.14741841298001668,-0.8863286578303115,-0.15050663460470903,-0.2397519167661164,-0.25803516215131156,-1.2084718855625265,0.9799569996688166,1.5993879939718971,2.4953230209511807,1.13425743927237,0.1301975801143247,0.33865278392706416,-1.1193170456062282,1.1435819056515266,-1.8513334438020246,-1.538723187464207,1.4920758582928624,1.146649589291213,-0.15918965136196916,-0.02783971317621456,0.6827833040822275,0.4994232213122394,1.4390773711461429,0.7864709526873989,1.6139931444185314,1.269797317874749,1.1711033148128398,-0.994685536959921,-1.318190094312428,-1.5031716133579238,-1.2671510021568062,-0.15737624623945712,-0.2915607110358331,0.014673287677661411,0.6622091803210927,-0.722262313162621,1.1542428776740483,-1.2791578388538003,-0.3608370234564219,2.2908985645680193,-0.9264789758367956,-1.7234805845373935,-2.0629755713893636,0.665312462361181,-1.0478557295259077,7,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
