random_state,r2_global,rmse_global,mae_global,nematode_shannon_z_r2,macro_shannon_z_r2,earthworm_shannon_z_r2,orib_shannon_z_r2,meso_shannon_z_r2,coll_shannon_z_r2,bac_shannon_z_r2,fun_shannon_z_r2,euk_shannon_z_r2,oomy_shannon_z_r2,cerc_shannon_z_r2,macro_order_richness_z_r2,earthworm_richness_z_r2,orib_species_richness_z_r2,meso_species_richness_z_r2,coll_species_richness_z_r2,bac_asv_richness_z_r2,fun_asv_richness_z_r2,euk_asv_richness_z_r2,oomy_asv_richness_z_r2,cerc_asv_richness_z_r2
10,0.06501700497765579,0.9253062299897613,0.69228418453963,0.1266511272450177,0.166688815527124,0.4809211295250593,0.1982190108001589,-0.26931399948601786,-0.3587220921778438,0.03368048070959173,-0.03820760754107644,0.1645484121563845,0.1113648870144387,0.0036674239155016775,0.3326665897638589,0.5205413292884293,0.22306929959948185,-0.06367377428877319,-0.8520358870529465,0.0031001132668080356,-0.032960846464684,0.28838345259409215,0.1885255893045813,0.13824365083158519
11,0.048631654654379006,0.9295233203072136,0.6924109135820083,0.13197057858467642,0.13651538611962022,0.47686021266881307,0.19499186869152263,-0.2220595941535739,-0.3613567370312578,0.017448864794310515,-0.03174344110677607,0.1323083816222551,0.09616458985902587,0.01675006049737604,0.3136233116609165,0.5190249988149477,0.20927608735382608,0.014504863179757743,-1.0954896473064446,-0.012916593727919201,-0.03420093898732546,0.2502161860142462,0.19107112653102742,0.07830518366293471
12,0.06416587930763142,0.9260026674170371,0.690256797187245,0.1542185718780572,0.2839361271207831,0.47473816480276865,0.20074757065657878,-0.3276507274856897,-0.8056360758602774,0.05094110518642103,-0.046679627234601506,0.1675626523255912,0.08791480802444351,-0.026895987252590237,0.3916331792234009,0.5438340431989197,0.21156655837154803,-0.06200610596816314,-0.46710854021892145,0.007212572591721034,-0.029398631790549024,0.23901605049488073,0.20622406378653357,0.09331369360940467
13,0.05694824317481786,0.9256878650773197,0.694765358785033,0.16678841485702456,0.1819314828630787,0.48672878940599407,0.13200002051691728,-0.2713830911126416,-0.3397710243865737,0.02246948179977104,-0.024043943053080108,0.14333807875666105,0.11217442182214177,-0.004583810233968144,0.3287574843144584,0.5229067219588353,0.23337654553301235,-0.03834585414967662,-1.0671692404062467,0.024910457469434544,-0.022048533257734704,0.2533565065783103,0.22467997739403245,0.12984022000142492
14,0.06979003215619856,0.9194081043648074,0.6884472548987337,0.1382182010734362,0.31836534808366723,0.49374548026549747,0.21920971590386817,-0.1311745153600017,-0.9293410565793618,0.02904905388323864,-0.012175014348330793,0.1596274846325939,0.10343375953056022,0.0006975041723983333,0.4219694216548995,0.5274815727665312,0.21037491517342555,-0.09412573904952515,-0.568351873319749,-0.014115384682874543,-0.022842556214409226,0.2694777315546826,0.21098489711306412,0.1350817290265588
15,0.0618625182716541,0.9289454151532891,0.6905029300027113,0.12643381289550715,0.32135570091782306,0.4737176486217164,0.16245174332649437,-0.45897334325627837,-0.7156328183804912,0.050230739932439206,-0.01678212469637086,0.1370335536051298,0.09686586840864242,0.015315294829485016,0.3876084042884542,0.5045563683459313,0.23903186591380765,-0.1057732255855155,-0.4329555756969772,0.0036069239427213295,-0.013160270318360201,0.2668282475451478,0.15793662036099376,0.09941744870443603
16,0.059100962600969274,0.9278529266769074,0.6946999813445514,0.12810678918919827,0.16265097976315035,0.4867504819756443,0.19319146249009356,-0.10775471993862462,-0.8599998508242388,-0.011213589098965082,-0.029979264544188977,0.11446744493415406,0.1268887821316349,-0.011000523901234738,0.34011417148824163,0.5432354054222408,0.20986850796150724,-0.03518847511272738,-0.48197331763617224,-0.03774417832416943,-0.01851286988725609,0.24553500434355835,0.17170179176405254,0.1119761824244564
17,0.0586604351821316,0.9295609826654362,0.6947291339827988,0.16710879157004155,0.14015566586520856,0.46782317041824417,0.1831106435609965,-0.3768951777657845,-0.36135811600324086,0.03792374055943826,-0.044696478901433245,0.1606347598992297,0.08592933525241508,0.008782118917778359,0.35094487684873943,0.5079869069058287,0.20418370679395403,-0.04789617718674544,-0.8217063290258604,-0.02231348858828852,-0.017084149376756397,0.2707875701760907,0.23323669113926093,0.10521107776564675
18,0.06500882330650788,0.9263413554355234,0.6933219528041507,0.1600596990619242,0.16143370232230803,0.48136245324634164,0.19052054733081258,-0.10954815659395023,-0.7880273559201039,0.027390002092739674,-0.0351613059553626,0.1125595996814398,0.11183797505285398,0.009246709465003278,0.34554526148474274,0.511121192171329,0.18041422251934502,-0.04008943809377419,-0.4662733695108756,-0.016470260758347344,-0.03698275694942432,0.2324187085440398,0.20202757835530594,0.13180028189031823
19,0.05318368398800944,0.9266300434926743,0.6904238713039562,0.17796177356966825,0.1344614504714461,0.4648828677864495,0.2072214962606549,-0.09135991815112976,-0.9886205280175357,0.04619362816486072,-0.045711558125895335,0.12850614905302848,0.09684811231433954,-0.03933685354870331,0.3295435848222382,0.5287582262277954,0.2204289975535605,-0.0369530850128148,-0.6026180469040427,0.005831258377978044,-0.023553203690073854,0.27705410831077537,0.21889869071984647,0.10842021356575249
