random_state,earthworm_shannon_z_r2,earthworm_richness_z_r2,Modelo,r2_medio_prioritarios,posicion
3770,0.4821745540699579,0.512607261004896,Random Forest con RegressorChain,0.49739090753742693,1
3780,0.487707035018976,0.5280115111297137,Random Forest con RegressorChain,0.5078592730743449,1
3790,0.4592023127630227,0.5110926693774653,Random Forest con RegressorChain,0.485147491070244,1
3800,0.4902532507948901,0.5360519231188723,Random Forest con RegressorChain,0.5131525869568812,1
3810,0.4605029778526961,0.4933204877411522,Random Forest con RegressorChain,0.47691173279692417,1
3820,0.4714140764257316,0.5355697753789499,Random Forest con RegressorChain,0.5034919259023407,1
3830,0.4972637447065038,0.5163557227577078,Random Forest con RegressorChain,0.5068097337321058,1
3840,0.4835338536165038,0.5462824123332342,Random Forest con RegressorChain,0.514908132974869,1
3850,0.5007527838158339,0.5267489080565811,Random Forest con RegressorChain,0.5137508459362075,1
3860,0.4865189224335892,0.5430690564574221,Random Forest con RegressorChain,0.5147939894455056,1
3870,0.4948896985587783,0.5315764423628031,Random Forest con RegressorChain,0.5132330704607907,1
3880,0.4851322481764536,0.5487355505357425,Random Forest con RegressorChain,0.5169338993560981,1
3890,0.4649084558066479,0.5225343638319652,Random Forest con RegressorChain,0.49372140981930657,1
3900,0.500378540109511,0.5113719815781737,Random Forest con RegressorChain,0.5058752608438424,1
3910,0.4912231601221507,0.539504168539792,Random Forest con RegressorChain,0.5153636643309714,1
3920,0.4837097685293212,0.5195931101392889,Random Forest con RegressorChain,0.501651439334305,1
3930,0.5095524974319792,0.5225781114331799,Random Forest con RegressorChain,0.5160653044325796,1
3940,0.4752721891728255,0.5318220009089081,Random Forest con RegressorChain,0.5035470950408668,1
3950,0.4856963934583872,0.5163937075391356,Random Forest con RegressorChain,0.5010450504987614,1
3960,0.4811654750403245,0.5294244240591666,Random Forest con RegressorChain,0.5052949495497455,1
3970,0.5100515654152264,0.5308129938670139,Random Forest con RegressorChain,0.5204322796411202,1
3980,0.4747232663394434,0.5357508954491351,Random Forest con RegressorChain,0.5052370808942892,1
3990,0.4719467665931914,0.5225557146752691,Random Forest con RegressorChain,0.4972512406342302,1
4000,0.4950636390240036,0.5305186063878755,Random Forest con RegressorChain,0.5127911227059395,1
4010,0.4831057705160438,0.5368586721403925,Random Forest con RegressorChain,0.5099822213282181,1
4020,0.481512438036049,0.527920549986716,Random Forest con RegressorChain,0.5047164940113825,1
4030,0.4723118249710515,0.5330911771703362,Random Forest con RegressorChain,0.5027015010706939,1
4040,0.4753743867772322,0.5284376392963412,Random Forest con RegressorChain,0.5019060130367867,1
4050,0.46442055557097,0.5394191695061513,Random Forest con RegressorChain,0.5019198625385607,1
4060,0.5076842226254215,0.5465476963738196,Random Forest con RegressorChain,0.5271159594996205,1
4070,0.49576788609245,0.5256449427600602,Random Forest con RegressorChain,0.5107064144262551,1
4080,0.4970297269345832,0.5340364519394838,Random Forest con RegressorChain,0.5155330894370335,1
4090,0.4910055991651173,0.5313441573903885,Random Forest con RegressorChain,0.511174878277753,1
4100,0.4789392645975594,0.5281192233635732,Random Forest con RegressorChain,0.5035292439805663,1
4110,0.4761597458450959,0.5167767811387033,Random Forest con RegressorChain,0.4964682634918996,1
4120,0.4845893671391713,0.529645711815484,Random Forest con RegressorChain,0.5071175394773276,1
4130,0.477825959280858,0.5266195358478273,Random Forest con RegressorChain,0.5022227475643426,1
4140,0.4883566280162579,0.5300591002329588,Random Forest con RegressorChain,0.5092078641246083,1
4150,0.4929318394658959,0.524973631146824,Random Forest con RegressorChain,0.50895273530636,1
4160,0.4935828438108109,0.5308833454896624,Random Forest con RegressorChain,0.5122330946502367,1
4170,0.4557227095209568,0.5416632137461792,Random Forest con RegressorChain,0.498692961633568,1
4180,0.4835722990457159,0.531704612398018,Random Forest con RegressorChain,0.5076384557218669,1
4190,0.4563486282846271,0.5079393137155597,Random Forest con RegressorChain,0.4821439710000934,1
4200,0.4609933932126205,0.5283755420057248,Random Forest con RegressorChain,0.4946844676091726,1
4210,0.4694290180555474,0.5283205516066676,Random Forest con RegressorChain,0.4988747848311075,1
4220,0.4911889092700296,0.5356240003374533,Random Forest con RegressorChain,0.5134064548037415,1
4230,0.4986041732004915,0.538674842619459,Random Forest con RegressorChain,0.5186395079099753,1
4240,0.4833140736809392,0.5416626389133072,Random Forest con RegressorChain,0.5124883562971232,1
4250,0.470532221424796,0.5211642740363917,Random Forest con RegressorChain,0.4958482477305938,1
4260,0.5113945059169844,0.542297363994638,Random Forest con RegressorChain,0.5268459349558112,1
4270,0.4768192398403467,0.534166498105494,Random Forest con RegressorChain,0.5054928689729203,1
4280,0.4875765393822386,0.5607174567162635,Random Forest con RegressorChain,0.524146998049251,1
4290,0.4910019659877783,0.5444397361522113,Random Forest con RegressorChain,0.5177208510699948,1
4300,0.4722494242216474,0.5457065530035949,Random Forest con RegressorChain,0.5089779886126211,1
4310,0.4591618002365358,0.5211266513372117,Random Forest con RegressorChain,0.4901442257868738,1
4320,0.4772975546823635,0.5203084501315223,Random Forest con RegressorChain,0.49880300240694286,1
4330,0.4651359358666459,0.5247687113661912,Random Forest con RegressorChain,0.49495232361641855,1
4340,0.4918107551925761,0.5347842091646549,Random Forest con RegressorChain,0.5132974821786155,1
4350,0.4642019861257638,0.5288203005454502,Random Forest con RegressorChain,0.496511143335607,1
4360,0.4513077638708925,0.5309653788016622,Random Forest con RegressorChain,0.4911365713362773,1
4370,0.4754708275299307,0.5344578934737253,Random Forest con RegressorChain,0.504964360501828,1
4380,0.4989446005904824,0.531366716355054,Random Forest con RegressorChain,0.5151556584727681,1
4390,0.497040578841035,0.5452747668381774,Random Forest con RegressorChain,0.5211576728396062,1
4400,0.5197662090416647,0.5538569764427607,Random Forest con RegressorChain,0.5368115927422127,1
4410,0.4841828075917689,0.5082451023483443,Random Forest con RegressorChain,0.4962139549700566,1
4420,0.4679655534189429,0.5272570862329491,Random Forest con RegressorChain,0.497611319825946,1
4430,0.4853473038088263,0.5296960640818404,Random Forest con RegressorChain,0.5075216839453334,1
4440,0.4799298848231694,0.5305833825266977,Random Forest con RegressorChain,0.5052566336749336,1
4450,0.4725432719425138,0.5098851538502149,Random Forest con RegressorChain,0.49121421289636436,1
4460,0.4815392783242612,0.5130294913603007,Random Forest con RegressorChain,0.497284384842281,1
4470,0.476702594692336,0.5027866045440921,Random Forest con RegressorChain,0.48974459961821404,1
4480,0.4777549468679675,0.5218310875630869,Random Forest con RegressorChain,0.4997930172155272,1
4490,0.4561311017963391,0.5320345361380514,Random Forest con RegressorChain,0.49408281896719525,1
4500,0.4723950797714407,0.532035099865431,Random Forest con RegressorChain,0.5022150898184359,1
4510,0.4870183893055464,0.540127385094109,Random Forest con RegressorChain,0.5135728871998277,1
4520,0.481977247648798,0.552445546447499,Random Forest con RegressorChain,0.5172113970481484,1
4530,0.4580497908602491,0.5452446154542318,Random Forest con RegressorChain,0.5016472031572404,1
4540,0.494808994626122,0.5364950216188935,Random Forest con RegressorChain,0.5156520081225078,1
4550,0.4656819434835424,0.5391119189467702,Random Forest con RegressorChain,0.5023969312151564,1
4560,0.4854273290876558,0.5371852224555498,Random Forest con RegressorChain,0.5113062757716028,1
4570,0.4588840168831125,0.5328301398019295,Random Forest con RegressorChain,0.495857078342521,1
4580,0.47852463815458,0.5354390046384017,Random Forest con RegressorChain,0.5069818213964908,1
4590,0.4998282240284213,0.5083945264339488,Random Forest con RegressorChain,0.504111375231185,1
4600,0.4690237020902859,0.5133163755165324,Random Forest con RegressorChain,0.49117003880340915,1
4610,0.509831173645324,0.5324223879430794,Random Forest con RegressorChain,0.5211267807942017,1
4620,0.4441769834000548,0.5181285723167512,Random Forest con RegressorChain,0.48115277785840305,1
4630,0.4749483937232908,0.5259373213373577,Random Forest con RegressorChain,0.5004428575303242,1
4640,0.4628784886836509,0.5269709891354356,Random Forest con RegressorChain,0.49492473890954325,1
4650,0.4838577358637098,0.5317825192617911,Random Forest con RegressorChain,0.5078201275627504,1
4660,0.4708605567001989,0.5057026096175394,Random Forest con RegressorChain,0.48828158315886916,1
4670,0.4388194894244979,0.5443759724724433,Random Forest con RegressorChain,0.4915977309484706,1
4680,0.4797973972020517,0.535467182894088,Random Forest con RegressorChain,0.5076322900480699,1
4690,0.4950821437646291,0.5254890591858007,Random Forest con RegressorChain,0.5102856014752148,1
4700,0.5208899890662914,0.519689561379526,Random Forest con RegressorChain,0.5202897752229088,1
4710,0.4936297338740062,0.5270149568030483,Random Forest con RegressorChain,0.5103223453385273,1
4720,0.4870293929082487,0.528666543827311,Random Forest con RegressorChain,0.5078479683677799,1
4730,0.4679321654237639,0.5287256083142995,Random Forest con RegressorChain,0.4983288868690317,1
4740,0.4795165243568963,0.516998875106151,Random Forest con RegressorChain,0.4982576997315236,1
4750,0.4553379925267525,0.5314621811738527,Random Forest con RegressorChain,0.49340008685030257,1
4760,0.4803033639361854,0.5362687107621056,Random Forest con RegressorChain,0.5082860373491455,1
4770,0.4815309295228268,0.5427898229362187,Random Forest con RegressorChain,0.5121603762295227,1
4780,0.4883275066968604,0.5242544706367586,Random Forest con RegressorChain,0.5062909886668094,1
4790,0.4883481427182977,0.5323816966061163,Random Forest con RegressorChain,0.510364919662207,1
4800,0.5006993175432353,0.5598675271914672,Random Forest con RegressorChain,0.5302834223673512,1
4810,0.4760990681802579,0.5200345904145545,Random Forest con RegressorChain,0.4980668292974062,1
4820,0.479604991130841,0.5342520287152058,Random Forest con RegressorChain,0.5069285099230234,1
4830,0.4547497031471417,0.5207060556129163,Random Forest con RegressorChain,0.487727879380029,1
4840,0.4902262796582327,0.5298538438644449,Random Forest con RegressorChain,0.5100400617613388,1
4850,0.4953948581241729,0.5369675804924605,Random Forest con RegressorChain,0.5161812193083167,1
4860,0.4637162964804067,0.5165019779137363,Random Forest con RegressorChain,0.4901091371970715,1
4870,0.4347987763574528,0.526439544898033,Random Forest con RegressorChain,0.4806191606277429,1
4880,0.4831089210322096,0.5271947705843367,Random Forest con RegressorChain,0.5051518458082731,1
4890,0.4632067288593525,0.505318424376342,Random Forest con RegressorChain,0.4842625766178472,1
4900,0.5078388585915985,0.5393808305821481,Random Forest con RegressorChain,0.5236098445868733,1
4910,0.4868289873234523,0.5381370754365669,Random Forest con RegressorChain,0.5124830313800096,1
4920,0.4436526665146793,0.5193519936326929,Random Forest con RegressorChain,0.4815023300736861,1
4930,0.5017415414479292,0.546633091152807,Random Forest con RegressorChain,0.5241873163003681,1
4940,0.4664677730190301,0.5203912497299186,Random Forest con RegressorChain,0.4934295113744743,1
4950,0.494799336108305,0.5363662619497029,Random Forest con RegressorChain,0.515582799029004,1
4960,0.4704896401490391,0.511196870532447,Random Forest con RegressorChain,0.490843255340743,1
4970,0.4787801919284047,0.5223032557607747,Random Forest con RegressorChain,0.5005417238445897,1
4980,0.50418411097207,0.5303075837883566,Random Forest con RegressorChain,0.5172458473802133,1
4990,0.4970345119426197,0.5214366950214109,Random Forest con RegressorChain,0.5092356034820154,1
5000,0.4604280911297206,0.544852318672647,Random Forest con RegressorChain,0.5026402049011838,1
